OBJECTID,ROP25,KinshipGroup,Description,ROP2,Status,AddDate,EditDate
184,309205,Agariya / Agaria,a tribal community of India; one of the nine Munda-Santal tribes,C0148,1,2022-01-28T00:00:00+00:00,2022-01-28T00:00:00+00:00
185,309207,Bete-Jukun,"a people of Nigeria. Taraba state: Takum LGA, Bete town",C0112,1,2022-01-31T00:00:00+00:00,2022-01-31T00:00:00+00:00
186,309208,Bissau-Guinean,a people of Guinea-Bissau,C0173,1,2022-02-09T00:00:00+00:00,2022-02-09T00:00:00+00:00
187,309212,Chung (Cameroon),a people of Cameroon,C0044,1,2022-03-02T00:00:00+00:00,2024-08-29T00:00:00+00:00
188,309220,Bahna / Behana,a people of India and Pakistan,C0091,1,2022-03-14T00:00:00+00:00,2025-04-08T00:00:00+00:00
189,309221,Dokhpa,a tribal community of India. Jammu and Kashmir,C0216,1,2022-03-15T00:00:00+00:00,2022-03-15T00:00:00+00:00
190,309223,Naik Makkalu,an ethnocultural community of India,C0292,1,2022-03-15T00:00:00+00:00,2022-03-15T00:00:00+00:00
191,309225,Barar,an ethnocultural community of India; a scheduled caste of Punjab,C0150,1,2022-03-15T00:00:00+00:00,2025-04-09T00:00:00+00:00
192,309226,Barwar,an ethnocultural community of India; a scheduled caste of Uttar Pradesh,C0297,1,2022-03-15T00:00:00+00:00,2025-09-24T00:00:00+00:00
193,309228,Bedar Kashmir,an ethnocultural community of India,C0224,1,2022-03-15T00:00:00+00:00,2025-04-09T00:00:00+00:00
194,309229,Chaudhari (caste),a Dalit community of India,C0043,1,2022-03-15T00:00:00+00:00,2025-04-10T00:00:00+00:00
195,309230,Chakkyar Nambiyar,an Ambalavasi (temple-dwelling) community of India. Kerala,C0124,1,2022-03-15T00:00:00+00:00,2025-04-10T00:00:00+00:00
196,309233,Kutchi (Kachhi),"an ethnocultural community of India, originating in the Cutch district of Gujarat. Distributed in India and Pakistan as well as in Kenya, Malawi, and Tanzania",C0086,1,2022-03-22T00:00:00+00:00,2025-10-13T00:00:00+00:00
197,309234,Vakkaliga Kappiliyan,an ethnocultural community of India. Tamil Nadu,C0314,1,2022-03-22T00:00:00+00:00,2022-03-22T00:00:00+00:00
198,309243,Majhi (Panjabi),an ethnocultural community of Pakistan,C0183,1,2022-03-24T00:00:00+00:00,2022-03-24T00:00:00+00:00
199,309247,Paroja Pengo,a tribal community of India. Orissa,C0333,1,2022-03-25T00:00:00+00:00,2022-03-25T00:00:00+00:00
200,309248,Sompura Salat,an ethnocultural community of India. Gujarat,C0294,1,2022-03-28T00:00:00+00:00,2022-05-20T00:00:00+00:00
201,309249,Kumonu,a people of Nigeria.,C0090,1,2022-04-28T00:00:00+00:00,2022-04-28T00:00:00+00:00
202,309250,Bhutanese refugees / Lhotshampas,a people of Bhutan. Bhutanese people of Nepalese descent,C0188,1,2022-05-03T00:00:00+00:00,2024-08-05T00:00:00+00:00
203,309251,Sambio,a people of Papua New Guinea. Morobe province: Bulolo and mUment districts,C0152,1,2022-05-04T00:00:00+00:00,2022-05-04T00:00:00+00:00
204,309252,Mishmi,a tribal community of India. Arunachal Pradesh,C0333,1,2022-05-04T00:00:00+00:00,2023-05-25T00:00:00+00:00
205,309253,Sirte,a tribal community of India. Manipur and Nagaland,C0333,1,2022-05-04T00:00:00+00:00,2022-05-04T00:00:00+00:00
206,309254,Guiyang Miao,a people of China. Guizhou,C0138,1,2022-05-05T00:00:00+00:00,2022-05-05T00:00:00+00:00
207,309255,Huishui Miao,a people of China. Guizhou,C0138,1,2022-05-05T00:00:00+00:00,2022-05-05T00:00:00+00:00
208,309256,Mashan Miao,a people of China. Guizhou,C0138,1,2022-05-05T00:00:00+00:00,2022-05-05T00:00:00+00:00
209,309257,Qiandong Miao / Hmu,a people of China. Guangzi and Guizhou,C0138,1,2022-05-05T00:00:00+00:00,2022-05-05T00:00:00+00:00
210,309258,XIangxi Miao,"a people of China, Hubei, Hunan, Guangzi, Guizhou",C0138,1,2022-05-05T00:00:00+00:00,2022-05-05T00:00:00+00:00
211,309259,Kinsiu,a people of Malaysia and Thailand,C0230,1,2022-05-06T00:00:00+00:00,2022-05-06T00:00:00+00:00
212,309261,South Central Banda,a people of Central African Republic,C0003,1,2022-05-06T00:00:00+00:00,2022-05-06T00:00:00+00:00
213,309262,Ahangar,an ethnocultural community of India. Jammu and Kashmir,C0107,1,2022-05-17T00:00:00+00:00,2025-04-09T00:00:00+00:00
214,309263,Ilchamus,a people of Kenya. Rift Valley: Samburu county,C0153,1,2022-05-20T00:00:00+00:00,2022-05-20T00:00:00+00:00
215,309264,Tai Leng,a people of Myanmar. Kachin and Shan states,C0207,1,2022-05-20T00:00:00+00:00,2022-05-20T00:00:00+00:00
216,309265,Zargar,an ethnocultural community of India. Himachal Pradesh,C0107,1,2022-05-25T00:00:00+00:00,2025-04-08T00:00:00+00:00
217,309266,Tai Taroi,an ethnocultural community of India. Assam,C0282,1,2022-06-01T00:00:00+00:00,2022-06-01T00:00:00+00:00
218,309268,Agamudaiyan,an ethnocultural community of India. Tamil Nadu,C0213,1,2022-06-02T00:00:00+00:00,2025-04-09T00:00:00+00:00
219,309273,"Yau, Sandaun",a people of Papua New Guinea. Morbe province: Kabwum district,C0152,1,2022-06-13T00:00:00+00:00,2022-06-13T00:00:00+00:00
220,309274,Kahyana,"a people of Brazil. Pará state, on the middle Trombetas river",C0201,1,2022-08-04T00:00:00+00:00,2022-08-04T00:00:00+00:00
221,309275,Rwandan (Rwandese),a diaspora people of Rwandan nationality,C0260,1,2023-01-10T00:00:00+00:00,2023-01-10T00:00:00+00:00
222,309276,Mexican Creole,"a people of the United States. Mixed-race persons of Mexican origan, with Amerindian ancestry",C0093,1,2023-01-24T00:00:00+00:00,2023-01-24T00:00:00+00:00
223,309277,Bassa (Nigeria),a people of Nigeria who trace their roots to the Gbara are of the old Nupe Kingdom,C0044,1,2023-02-03T00:00:00+00:00,2023-02-03T00:00:00+00:00
224,309278,Tambo (Zambia),"a dialect subgroup of Nyamwanga (mwn), a language of Zambia",C0265,1,2023-02-16T00:00:00+00:00,2023-02-16T00:00:00+00:00
225,309279,Pedi,a people of South Africa. Sekhukhuneland region,C0273,1,2023-03-06T00:00:00+00:00,2023-03-06T00:00:00+00:00
226,309294,Mochi,an ethnocultural community of India; a Hindu caste found mainly in North India,C0284,1,2023-04-10T00:00:00+00:00,2023-04-10T00:00:00+00:00
227,309295,French-Canadian,a people of Canada.,C0076,1,2023-05-03T00:00:00+00:00,2023-05-03T00:00:00+00:00
228,309296,Bawm,"a people of Bangladesh, India, and Myanmar",C0332,1,2023-05-09T00:00:00+00:00,2023-05-09T00:00:00+00:00
229,309297,Naruvotu,an indigenous people of Brazil. Mato Grosso: Xingu Indigenous Park,C0010,1,2023-06-29T00:00:00+00:00,2025-02-17T00:00:00+00:00
230,309298,Helambu Sherpa,a Tibetan ethnic group indigenous to the Himalayan region of Nepal,C0216,1,2023-07-06T00:00:00+00:00,2023-07-06T00:00:00+00:00
231,309299,Makalu Sherpa,a Tibetan ethnic group indigenous to the Himalayan region of Nepal,C0216,1,2023-07-06T00:00:00+00:00,2023-07-06T00:00:00+00:00
232,309300,Afro-Iraqi,"an Iraqi community of East African ethnicity, dating to the 9th century Arab slave trade",C0267,1,2023-07-26T00:00:00+00:00,2023-07-26T00:00:00+00:00
233,309310,Obang,an ethnolinguistic community of Cameroon,C0044,1,2023-08-30T00:00:00+00:00,2023-08-30T00:00:00+00:00
234,309311,Murego-Gubden,a sub-group of the Dargin peoples of the Northern Caucasus Mountains of Russia,C0061,1,2023-09-13T00:00:00+00:00,2023-09-13T00:00:00+00:00
235,309312,Katio of Alto Andagueda,a tribal sub-group of the Katio people of Colombia,C0201,1,2023-09-14T00:00:00+00:00,2023-09-14T00:00:00+00:00
236,309313,Diawanbe,an indigenous people of Mali,C0077,1,2023-10-02T00:00:00+00:00,2023-10-02T00:00:00+00:00
237,309314,Baul,a mystic minstrel group of India and Bangladesh,C0043,1,2023-10-25T00:00:00+00:00,2023-10-25T00:00:00+00:00
238,309316,Tai Mao,an ethnolinguistic subgroup of Burmese Shan whose identity is linked to the ancient Mao Kingdom on the border region of modern Myanmar and China,C0207,1,2023-10-27T00:00:00+00:00,2023-10-27T00:00:00+00:00
239,309318,Sarli,an ethnic Kurdish Sarli-speaking tribe,C0114,1,2023-12-12T00:00:00+00:00,2023-12-12T00:00:00+00:00
240,309319,Zaza,an ethnic community indigenous to eastern Turkey,C0114,1,2023-12-13T00:00:00+00:00,2023-12-15T00:00:00+00:00
241,309321,"Tuareg, Air",a Tuareg clan indigenous to the Aïr Massif (Aïr Mountains) of northern Niger,C0219,1,2023-12-15T00:00:00+00:00,2023-12-15T00:00:00+00:00
242,309322,"Tuareg, Ajjer",a Tuareg clan indigenous to  western Libya and eastern Algeria,C0219,1,2023-12-15T00:00:00+00:00,2023-12-15T00:00:00+00:00
243,309323,"Tuareg, Asben",a Tuareg clan indigenous to the Aïr Massif (Aïr Mountains) of northern Niger,C0219,1,2023-12-15T00:00:00+00:00,2023-12-15T00:00:00+00:00
244,309324,"Tuareg, Ifora",a Tuareg clan indigenous to the Adrar des Iforas Massif (Adrar des Iforas Mountains) in the Kidal region of Algeria and Mali,C0219,1,2023-12-15T00:00:00+00:00,2023-12-15T00:00:00+00:00
245,309384,Cape Malay,an indigenous Muslim community of mixed Asian and African heritage in South Africa,C0173,1,2024-06-24T00:00:00+00:00,2024-06-24T00:00:00+00:00
246,309390,Mujavar,a tribal community of India,C0333,1,2024-07-29T00:00:00+00:00,2024-07-29T00:00:00+00:00
247,309396,Brunei Dusun,"one of the seven officially recognized indigenous peoples of Brunei, the Brunei Dusan identify themselves as Sang Jati or Suang Jati",C0059,1,2024-08-01T00:00:00+00:00,2024-08-01T00:00:00+00:00
248,309397,Tanzanian,a diaspora people of Tanzanian nationality,C0265,1,2024-08-06T00:00:00+00:00,2024-08-06T00:00:00+00:00
249,309399,Martinican,a people of mixed European and African ancestry whose identity is rooted in their recent history in Martinique,C0337,1,2024-08-14T00:00:00+00:00,2024-10-10T00:00:00+00:00
250,309402,Afro-Antiguan,a people of predominantly African ancestry indigenous to Antigua and Barbuda.,C0254,1,2024-09-04T00:00:00+00:00,2024-09-04T00:00:00+00:00
251,309403,Caranga Aymara,an indenous subgroup of the Aymara historically related to the Caranga region of Bolivia,C0027,1,2024-09-04T00:00:00+00:00,2024-09-04T00:00:00+00:00
252,309404,Southwest Australian Aborigine,indigenous peoples of the south-west corner of Western Australia,C0001,1,2024-09-04T00:00:00+00:00,2024-09-04T00:00:00+00:00
253,309407,Mojeno,an indigenous people of Bolivia,C0201,1,2024-11-08T00:00:00+00:00,2024-11-08T00:00:00+00:00
254,309408,Ngiri,a Northwestern Bantu people of the Republic of the Congo,C0258,1,2024-12-11T00:00:00+00:00,2024-12-11T00:00:00+00:00
255,309409,Taron,"an ethnic group residing in the Himalayan foothills of northern Kachin State, Myanmar",C0229,1,2024-12-18T00:00:00+00:00,2024-12-18T00:00:00+00:00
256,309411,Sin,an ethnolinguistic group of central Laos,C0147,1,2025-01-06T00:00:00+00:00,2025-01-06T00:00:00+00:00
257,309413,Khatavueng,an indigenous ethnic group of Laos,C0147,1,2025-01-06T00:00:00+00:00,2025-01-06T00:00:00+00:00
258,309414,Thai Ae,a tribal subgroup of the Tai people of Laos,C0207,1,2025-01-06T00:00:00+00:00,2025-01-06T00:00:00+00:00
259,309415,Thai Teng,a tribal subgroup of the Tai people of Laos,C0207,1,2025-01-06T00:00:00+00:00,2025-01-06T00:00:00+00:00
260,309417,Canary Islander,a people of mixed European and North African ancestry indigenous to the Canary Islands,C0202,1,2025-01-16T00:00:00+00:00,2025-01-16T00:00:00+00:00
261,309418,Khongsa,a subgroup of the Kuki hill tribe of northeast India and western Myanmar,C0332,1,2025-02-07T00:00:00+00:00,2025-02-07T00:00:00+00:00
262,309419,Khongso,a subgroup of the Chin hill tribe of Myanmar's Chin State,C0332,1,2025-02-07T00:00:00+00:00,2025-02-07T00:00:00+00:00
263,309420,Yamben,an ethnolinguistic community of Papua New Guinea,C0152,1,2025-02-28T00:00:00+00:00,2025-02-28T00:00:00+00:00
264,309421,Khalpa,an ethnocultural community of India. Gujarat,C0284,1,2025-03-07T00:00:00+00:00,2025-03-07T00:00:00+00:00
265,309422,Chavalakkaran,an indigenous maritime community of Kerala,C0124,1,2025-03-07T00:00:00+00:00,2025-04-10T00:00:00+00:00
266,309423,"Brazilian, White (Branco)",an indigenous people of Brazil of predominantly European ancestry,C0181,1,2025-03-07T00:00:00+00:00,2025-03-07T00:00:00+00:00
267,309424,"Brazilian, Black (Preto)",an indigenous people of Brazil of predominantly Sub-Saharan African ancestry,C0181,1,2025-03-07T00:00:00+00:00,2025-03-07T00:00:00+00:00
268,309427,Amarar,a nomadic subgroup of the Beja people of Sudan,C0042,1,2025-05-01T00:00:00+00:00,2025-05-01T00:00:00+00:00
269,309428,Yang,a Tai-speaking ethnic group of northwestern Laos,C0147,1,2025-05-07T00:00:00+00:00,2025-05-07T00:00:00+00:00
270,309429,Circassian,"an ethnic community of Russia, originating from Circassia in the North Caucasus",C0061,1,2025-05-12T00:00:00+00:00,2025-05-12T00:00:00+00:00
271,309430,Myeik / Beik,an ethnolinguistic community of Myanmar,C0058,1,2025-06-03T00:00:00+00:00,2025-06-03T00:00:00+00:00
272,309431,"Amazigh, Temacine Tamazight",an ethnolinguistic Amazigh community of Algeria,C0045,1,2025-07-08T00:00:00+00:00,2025-07-08T00:00:00+00:00
273,309432,Chinese Indonesian,an ethnic group of Chinese origins that has lived in the Indonesian archipelago since at least the 13th century,C0065,1,2025-07-28T00:00:00+00:00,2025-07-28T00:00:00+00:00
274,309433,Dheevara,a collective group of castes primarily found in the Kerala state of South India,C0124,1,2025-07-29T00:00:00+00:00,2025-07-29T00:00:00+00:00
275,309434,Mawalud,a Muslim community concentrated in central Maharashtra and the Deccan Plateau,C0224,1,2025-08-12T00:00:00+00:00,2025-08-12T00:00:00+00:00
276,309435,Mahoran,"a people of mixed Comorian, Malagasy, and African ancestry, indigenous to Mayotte",C0275,1,2025-09-05T00:00:00+00:00,2025-09-05T00:00:00+00:00
277,309436,Diyari,an Indigenous Australian group whose traditional lands are located in the desert regions of South Australia,C0001,1,2025-09-16T00:00:00+00:00,2025-09-16T00:00:00+00:00
278,309437,Muhakaona," an indigenous ethnic group living in southern Angola, particularly in the Cunene Province near the border with Namibia",C0264,1,2025-10-10T00:00:00+00:00,2025-10-10T00:00:00+00:00
279,309181,Thai Song,a ethnic Song people of Thailand,C0207,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
280,309182,Tonga (Mozambique),a people of Mozambique,C0263,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
281,309183,Tonga (Zambia),a people of Zambia,C0262,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
282,309184,Tonga (Thailand),a people of Thailand,C0147,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
283,309185,Yaka (Democratic Republic of Congo),a people of Democratic Republic of the Congo,C0262,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
284,309186,Turkmen (Iraq),a people of Turkish origins brought into Iraq during the Ottoman Empire,C0221,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
285,309187,Turkmen (Akto),"a people of China, ethnically related to the Kirgiz but culturally closer to the Uygur",C0110,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
286,309188,Loreto-Ucayali Indian,a people of Peru. Loreto and Ucayali regions,C0168,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
287,309189,"Amazigh, Shilha",an Amazigh community indigenous to the Middle and east High Atlas Mountains and adjacent Sous valley region of Morocco,C0049,1,2021-09-15T00:00:00+00:00,2024-09-27T00:00:00+00:00
288,309190,Kuda (India),an ethnocultural community of India,C0148,1,2021-09-15T00:00:00+00:00,2021-09-15T00:00:00+00:00
289,309191,Lungu (Mambwe),a Bantu tribal group of Zambia and Tanzania,C0262,1,2021-09-15T00:00:00+00:00,2022-04-28T00:00:00+00:00
290,302205,Dudekula,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
291,303146,Idiga,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
292,303308,Jakkula,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
293,303325,Jandra,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
294,303367,Jethi,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
295,303369,Jhadi,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
296,303453,Kachi,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
297,303523,Kakmara,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
298,303579,Kamathi,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
299,303592,Kamblattan,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
300,303607,Kamma,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
301,303613,Kampo,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
302,303633,Kanchari,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
303,303687,Kapewar,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
304,303750,Karna Sale,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
305,303752,Karnibhakthulu,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
306,303802,Katipapala,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
307,303850,Kayikala,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
308,304080,Kalavantulu,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
309,304352,Kuluwan,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
310,304373,Kummara,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
311,304406,Kurakula,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
312,304442,Kusuwan,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
313,304972,Majjula,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
314,305109,Mandula,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
315,305354,Medari,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
316,305576,Mondiwar,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
317,305662,Mudiraj,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
318,305685,Mulia,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
319,305744,Musti Cenchu,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
320,305748,Muturaja,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
321,305785,Nagaralu,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
322,305811,Naikpod,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
323,305822,Nakhasa,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
324,305865,Nandiwala,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
325,305916,Natua,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
326,306006,Neyyala,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
327,306090,Nili / Neeli,an ethnocultural community of India,C0214,1,2021-07-20T00:00:00+00:00,2025-04-14T00:00:00+00:00
